tourney_name,surface,draw_size,tourney_level,best_of,winner_name,winner_age,loser_name,loser_age,Year
Davis Cup G2 R1: BAR vs CHI,Hard,4,D,5,Gonzalo Lama,20.7,Haydn Lewis,28.0,2014
Davis Cup G2 R1: BAR vs CHI,Hard,4,D,5,Darian King,21.7,Cristian Garin,17.6,2014
Davis Cup G2 R1: BAR vs CHI,Hard,4,D,5,Darian King,21.7,Gonzalo Lama,20.7,2014
Davis Cup G2 R1: BAR vs CHI,Hard,4,D,3,Jorge Aguilar,29.0,Russell Moseley,28.5,2014
Davis Cup G2 R1: BLR vs IRL,Hard,4,D,5,Dzmitry Zhyrmont,24.9,Daniel Glancy,25.2,2014
Davis Cup G2 R1: BLR vs IRL,Hard,4,D,5,Egor Gerasimov,21.2,John Morrissey,21.4,2014
Davis Cup G2 R1: BLR vs IRL,Hard,4,D,3,Egor Gerasimov,21.2,Daniel Glancy,25.2,2014
Davis Cup G2 R1: BLR vs IRL,Hard,4,D,5,John Morrissey,21.4,Dzmitry Zhyrmont,24.9,2014
Davis Cup G2 R1: BOL vs PER,Clay,4,D,5,Mauricio Echazu,25.0,Federico Zeballos,25.6,2014
Davis Cup G2 R1: BOL vs PER,Clay,4,D,5,Hugo Dellien,20.6,Sergio Galdos,24.0,2014
Davis Cup G2 R1: BOL vs PER,Clay,4,D,5,Mauricio Echazu,25.0,Hugo Dellien,20.6,2014
Davis Cup G2 R1: BOL vs PER,Clay,4,D,5,Sergio Galdos,24.0,Federico Zeballos,25.6,2014
Davis Cup G2 R1: DEN vs CYP,Clay,4,D,5,Martin Pedersen,26.6,Sergis Kyratzis,18.7,2014
Davis Cup G2 R1: DEN vs CYP,Clay,4,D,5,Frederik Nielsen,30.4,Petros Chrysochos,17.8,2014
Davis Cup G2 R1: DEN vs CYP,Clay,4,D,3,Mikael Torpegaard,19.7,Sergis Kyratzis,18.7,2014
Davis Cup G2 R1: DEN vs CYP,Clay,4,D,3,Petros Chrysochos,17.8,Martin Pedersen,26.6,2014
Davis Cup G2 R1: FIN vs BUL,Hard,4,D,5,Jarkko Nieminen,32.5,Alexandar Lazov,23.5,2014
Davis Cup G2 R1: FIN vs BUL,Hard,4,D,5,Dimitar Kutrovsky,26.4,Micke Kontinen,21.1,2014
Davis Cup G2 R1: FIN vs BUL,Hard,4,D,5,Jarkko Nieminen,32.5,Dimitar Kutrovsky,26.4,2014
Davis Cup G2 R1: FIN vs BUL,Hard,4,D,3,Tihomir Grozdanov,26.7,Herkko Pollanen,19.5,2014
Davis Cup G2 R1: GUA vs MEX,Hard,4,D,5,Miguel Angel Reyes Varela,26.6,Luciano Ramazzini,20.0,2014
Davis Cup G2 R1: GUA vs MEX,Hard,4,D,5,Christopher Diaz Figueroa,23.8,Tigre Hank,22.3,2014
Davis Cup G2 R1: GUA vs MEX,Hard,4,D,5,Christopher Diaz Figueroa,23.8,Miguel Angel Reyes Varela,26.6,2014
Davis Cup G2 R1: GUA vs MEX,Hard,4,D,5,Miguel Gallardo Valles,32.8,Luciano Ramazzini,20.0,2014
Davis Cup G2 R1: KUW vs INA,Hard,4,D,5,Mohammad Ghareeb,33.5,David Agung Susanto,22.5,2014
Davis Cup G2 R1: KUW vs INA,Hard,4,D,5,Abdullah Maqdas,26.8,Elbert Sie,26.3,2014
Davis Cup G2 R1: KUW vs INA,Hard,4,D,5,Abdullah Maqdas,26.8,David Agung Susanto,22.5,2014
Davis Cup G2 R1: KUW vs INA,Hard,4,D,3,Aditya Hari Sasongko,25.5,Abdulhameed Alshatti,18.4,2014
Davis Cup G2 R1: MAR vs LUX,Clay,4,D,5,Gilles Muller,30.7,Yassine Idmbarek,27.1,2014
Davis Cup G2 R1: MAR vs LUX,Clay,4,D,5,Hicham Khaddari,22.4,Ugo Nastasi,20.7,2014
Davis Cup G2 R1: MAR vs LUX,Clay,4,D,5,Gilles Muller,30.7,Hicham Khaddari,22.4,2014
Davis Cup G2 R1: MAR vs LUX,Clay,4,D,3,Younes Rachidi,27.3,Christophe Tholl,19.1,2014
Davis Cup G2 R1: MDA vs EGY,Hard,4,D,5,Mohamed Safwat,23.3,Maxim Dubarenco,20.5,2014
Davis Cup G2 R1: MDA vs EGY,Hard,4,D,5,Radu Albot,24.2,Karim Hossam,19.8,2014
Davis Cup G2 R1: MDA vs EGY,Hard,4,D,5,Radu Albot,24.2,Mohamed Safwat,23.3,2014
Davis Cup G2 R1: MDA vs EGY,Hard,4,D,3,Maxim Dubarenco,20.5,Sherif Sabry,27.4,2014
Davis Cup G2 R1: NOR vs LTU,Hard,4,D,5,Laurynas Grigelis,22.4,Joachim Bjerke,19.2,2014
Davis Cup G2 R1: NOR vs LTU,Hard,4,D,5,Ricardas Berankis,23.6,Viktor Durasovic,16.8,2014
Davis Cup G2 R1: NOR vs LTU,Hard,4,D,5,Lukas Mugevicius,19.1,Joachim Bjerke,19.2,2014
Davis Cup G2 R1: NOR vs LTU,Hard,4,D,3,Mantas Bugailiskis,17.7,Viktor Durasovic,16.8,2014
Davis Cup G2 R1: PAR vs ESA,Clay,4,D,5,Marcelo Arevalo,23.2,Juan Borba,17.7,2014
Davis Cup G2 R1: PAR vs ESA,Clay,4,D,5,Rafael Arevalo,27.5,Diego Galeano,21.9,2014
Davis Cup G2 R1: PAR vs ESA,Clay,4,D,3,Juan Carlos Ramirez,25.1,Sebastian Quiros,15.8,2014
Davis Cup G2 R1: PAR vs ESA,Clay,4,D,3,Juan Borba,17.7,Salvador Andres Bolanos,15.6,2014
Davis Cup G2 R1: RSA vs MON,Hard,4,D,5,Romain Arneodo,21.4,Rik De Voest,33.6,2014
Davis Cup G2 R1: RSA vs MON,Hard,4,D,5,Nicolaas Scholtz,22.9,Benjamin Balleret,31.0,2014
Davis Cup G2 R1: RSA vs MON,Hard,4,D,5,Rik De Voest,33.6,Benjamin Balleret,31.0,2014
Davis Cup G2 R1: RSA vs MON,Hard,4,D,5,Romain Arneodo,21.4,Nicolaas Scholtz,22.9,2014
Davis Cup G2 R1: SRI vs PHI,Hard,4,D,5,Harshana Godamanna,28.2,Patrick Tierro,28.4,2014
Davis Cup G2 R1: SRI vs PHI,Hard,4,D,5,Ruben Gonzales,28.3,Dineshkanthan Thangarajah,23.0,2014
Davis Cup G2 R1: SRI vs PHI,Hard,4,D,5,Treat Conrad Huey,28.4,Harshana Godamanna,28.2,2014
Davis Cup WG R1: ARG vs ITA,Clay,4,D,5,Carlos Berlocq,30.9,Andreas Seppi,29.9,2014
Davis Cup WG R1: ARG vs ITA,Clay,4,D,5,Fabio Fognini,26.6,Juan Monaco,29.8,2014
Davis Cup WG R1: ARG vs ITA,Clay,4,D,5,Fabio Fognini,26.6,Carlos Berlocq,30.9,2014
Davis Cup WG R1: CZE vs NED,Hard,4,D,5,Robin Haase,26.8,Radek Stepanek,35.1,2014
Davis Cup WG R1: CZE vs NED,Hard,4,D,5,Tomas Berdych,28.3,Igor Sijsling,26.4,2014
Davis Cup WG R1: CZE vs NED,Hard,4,D,5,Tomas Berdych,28.3,Thiemo De Bakker,25.3,2014
Davis Cup WG R1: CZE vs NED,Hard,4,D,3,Igor Sijsling,26.4,Lukas Rosol,28.5,2014
Davis Cup WG R1: FRA vs AUS,Clay,4,D,5,Richard Gasquet,27.6,Nick Kyrgios,18.7,2014
Davis Cup WG R1: FRA vs AUS,Clay,4,D,5,Jo-Wilfried Tsonga,28.7,Lleyton Hewitt,32.9,2014
Davis Cup WG R1: FRA vs AUS,Clay,4,D,3,Julien Benneteau,32.1,Thanasi Kokkinakis,17.7,2014
Davis Cup WG R1: FRA vs AUS,Clay,4,D,3,Gael Monfils,27.4,Nick Kyrgios,18.7,2014
Davis Cup WG R1: GER vs ESP,Hard,4,D,5,Philipp Kohlschreiber,30.2,Roberto Bautista Agut,25.7,2014
Davis Cup WG R1: GER vs ESP,Hard,4,D,5,Florian Mayer,30.3,Feliciano Lopez,32.3,2014
Davis Cup WG R1: GER vs ESP,Hard,4,D,3,Feliciano Lopez,32.3,Philipp Kohlschreiber,30.2,2014
Davis Cup WG R1: GER vs ESP,Hard,4,D,3,Daniel Brands,26.5,Roberto Bautista Agut,25.7,2014
Davis Cup WG R1: JPN vs CAN,Hard,4,D,5,Kei Nishikori,24.0,Peter Polansky,25.6,2014
Davis Cup WG R1: JPN vs CAN,Hard,4,D,5,Frank Dancevic,29.3,Go Soeda,29.3,2014
Davis Cup WG R1: JPN vs CAN,Hard,4,D,5,Kei Nishikori,24.0,Frank Dancevic,29.3,2014
Davis Cup WG R1: JPN vs CAN,Hard,4,D,3,Go Soeda,29.3,Peter Polansky,25.6,2014
Davis Cup WG R1: KAZ vs BEL,Hard,4,D,5,Mikhail Kukushkin,26.0,Ruben Bemelmans,26.0,2014
Davis Cup WG R1: KAZ vs BEL,Hard,4,D,5,Andrey Golubev,26.5,David Goffin,23.1,2014
Davis Cup WG R1: KAZ vs BEL,Hard,4,D,5,David Goffin,23.1,Mikhail Kukushkin,26.0,2014
Davis Cup WG R1: KAZ vs BEL,Hard,4,D,5,Andrey Golubev,26.5,Ruben Bemelmans,26.0,2014
Davis Cup WG R1: SRB vs SUI,Hard,4,D,5,Roger Federer,32.4,Ilija Bozoljac,28.4,2014
Davis Cup WG R1: SRB vs SUI,Hard,4,D,5,Stan Wawrinka,28.8,Dusan Lajovic,23.5,2014
Davis Cup WG R1: SRB vs SUI,Hard,4,D,3,Dusan Lajovic,23.5,Michael Lammer,31.8,2014
Davis Cup WG R1: SRB vs SUI,Hard,4,D,3,Filip Krajinovic,21.9,Marco Chiudinelli,32.3,2014
Davis Cup WG R1: USA vs GBR,Clay,4,D,5,Andy Murray,26.7,Donald Young,24.5,2014
Davis Cup WG R1: USA vs GBR,Clay,4,D,5,James Ward,26.9,Sam Querrey,26.3,2014
Davis Cup WG R1: USA vs GBR,Clay,4,D,5,Andy Murray,26.7,Sam Querrey,26.3,2014
Montpellier,Hard,28,A,3,Paul Henri Mathieu,32.0,Nicolas Mahut,32.0,2014
Montpellier,Hard,28,A,3,Albano Olivetti,22.1,Kenny De Schepper,26.6,2014
Montpellier,Hard,28,A,3,Nikolay Davydenko,32.6,Julien Benneteau,32.1,2014
Montpellier,Hard,28,A,3,Adrian Mannarino,25.5,Vincent Millot,28.0,2014
Montpellier,Hard,28,A,3,Dustin Brown,29.1,Teymuraz Gabashvili,28.7,2014
Montpellier,Hard,28,A,3,Edouard Roger Vasselin,30.1,Michal Przysiezny,29.9,2014
Montpellier,Hard,28,A,3,Gael Monfils,27.4,Lukasz Kubot,31.7,2014
Montpellier,Hard,28,A,3,Joao Sousa,24.8,Tobias Kamke,27.7,2014
Montpellier,Hard,28,A,3,Denis Istomin,27.4,Marsel Ilhan,26.6,2014
Montpellier,Hard,28,A,3,Jarkko Nieminen,32.5,Aleksandr Nedovyesov,26.9,2014
Montpellier,Hard,28,A,3,Pierre Hugues Herbert,22.8,Andres Artunedo Martinavarro,20.3,2014
Montpellier,Hard,28,A,3,Marc Gicquel,36.8,Michael Llodra,33.7,2014
Montpellier,Hard,28,A,3,Richard Gasquet,27.6,Paul Henri Mathieu,32.0,2014
Montpellier,Hard,28,A,3,Albano Olivetti,22.1,Nikolay Davydenko,32.6,2014
Montpellier,Hard,28,A,3,Jerzy Janowicz,23.2,Adrian Mannarino,25.5,2014
Montpellier,Hard,28,A,3,Edouard Roger Vasselin,30.1,Dustin Brown,29.1,2014
Montpellier,Hard,28,A,3,Gael Monfils,27.4,Joao Sousa,24.8,2014
Montpellier,Hard,28,A,3,Denis Istomin,27.4,Dmitry Tursunov,31.1,2014
Montpellier,Hard,28,A,3,Jarkko Nieminen,32.5,Pierre Hugues Herbert,22.8,2014
Montpellier,Hard,28,A,3,Marc Gicquel,36.8,Gilles Simon,29.1,2014
Montpellier,Hard,28,A,3,Richard Gasquet,27.6,Albano Olivetti,22.1,2014
Montpellier,Hard,28,A,3,Jerzy Janowicz,23.2,Edouard Roger Vasselin,30.1,2014
Montpellier,Hard,28,A,3,Gael Monfils,27.4,Denis Istomin,27.4,2014
Montpellier,Hard,28,A,3,Jarkko Nieminen,32.5,Marc Gicquel,36.8,2014
Montpellier,Hard,28,A,3,Richard Gasquet,27.6,Jerzy Janowicz,23.2,2014
Montpellier,Hard,28,A,3,Gael Monfils,27.4,Jarkko Nieminen,32.5,2014
Montpellier,Hard,28,A,3,Gael Monfils,27.4,Richard Gasquet,27.6,2014
Vina del Mar,Clay,28,A,3,Aljaz Bedene,24.5,Stephane Robert,33.7,2014
Vina del Mar,Clay,28,A,3,Pablo Carreno Busta,22.5,Filippo Volandri,32.4,2014
Vina del Mar,Clay,28,A,3,Jeremy Chardy,26.9,Cristian Garin,17.6,2014
Vina del Mar,Clay,28,A,3,Martin Alund,28.1,Albert Ramos,26.0,2014
Vina del Mar,Clay,28,A,3,Taro Daniel,21.0,Thomaz Bellucci,26.0,2014
Vina del Mar,Clay,28,A,3,Federico Delbonis,23.3,Pablo Cuevas,28.0,2014
Vina del Mar,Clay,28,A,3,Guillermo Garcia Lopez,30.6,Julian Reister,27.8,2014
Vina del Mar,Clay,28,A,3,Paolo Lorenzi,32.1,Alejandro Gonzalez,24.9,2014
Vina del Mar,Clay,28,A,3,Santiago Giraldo,26.1,Ruben Ramirez Hidalgo,36.0,2014
Vina del Mar,Clay,28,A,3,Daniel Gimeno Traver,28.4,Alexandr Dolgopolov,25.2,2014
Vina del Mar,Clay,28,A,3,Horacio Zeballos,28.7,Gonzalo Lama,20.7,2014
Vina del Mar,Clay,28,A,3,Leonardo Mayer,26.7,Andreas Haider Maurer,26.8,2014
Vina del Mar,Clay,28,A,3,Fabio Fognini,26.6,Aljaz Bedene,24.5,2014
Vina del Mar,Clay,28,A,3,Jeremy Chardy,26.9,Pablo Carreno Busta,22.5,2014
Vina del Mar,Clay,28,A,3,Nicolas Almagro,28.4,Martin Alund,28.1,2014
Vina del Mar,Clay,28,A,3,Taro Daniel,21.0,Federico Delbonis,23.3,2014
Vina del Mar,Clay,28,A,3,Guillermo Garcia Lopez,30.6,Paolo Lorenzi,32.1,2014
Vina del Mar,Clay,28,A,3,Santiago Giraldo,26.1,Marcel Granollers,27.8,2014
Vina del Mar,Clay,28,A,3,Daniel Gimeno Traver,28.4,Horacio Zeballos,28.7,2014
Vina del Mar,Clay,28,A,3,Leonardo Mayer,26.7,Tommy Robredo,31.7,2014
Vina del Mar,Clay,28,A,3,Fabio Fognini,26.6,Jeremy Chardy,26.9,2014
Vina del Mar,Clay,28,A,3,Nicolas Almagro,28.4,Taro Daniel,21.0,2014
Vina del Mar,Clay,28,A,3,Santiago Giraldo,26.1,Guillermo Garcia Lopez,30.6,2014
Vina del Mar,Clay,28,A,3,Leonardo Mayer,26.7,Daniel Gimeno Traver,28.4,2014
Vina del Mar,Clay,28,A,3,Fabio Fognini,26.6,Nicolas Almagro,28.4,2014
Vina del Mar,Clay,28,A,3,Leonardo Mayer,26.7,Santiago Giraldo,26.1,2014
Vina del Mar,Clay,28,A,3,Fabio Fognini,26.6,Leonardo Mayer,26.7,2014
Zagreb,Hard,28,A,3,Benjamin Becker,32.6,Jesse Huta Galung,28.3,2014
Zagreb,Hard,28,A,3,Andrey Kuznetsov,22.9,Sergiy Stakhovsky,28.0,2014
Zagreb,Hard,28,A,3,Igor Sijsling,26.4,Blaz Kavcic,26.9,2014
Zagreb,Hard,28,A,3,Andrey Golubev,26.5,Victor Hanescu,32.5,2014
Zagreb,Hard,28,A,3,Michael Berrer,33.5,Borna Coric,17.2,2014
Zagreb,Hard,28,A,3,Daniel Evans,23.7,Jan Hajek,30.4,2014
Zagreb,Hard,28,A,3,Marin Cilic,25.3,Mate Delic,20.3,2014
Zagreb,Hard,28,A,3,Dusan Lajovic,23.5,Pedja Krstin,19.4,2014
Zagreb,Hard,28,A,3,Ivo Karlovic,34.9,Daniel Brands,26.5,2014
Zagreb,Hard,28,A,3,Dudi Sela,28.8,Lukas Rosol,28.5,2014
Zagreb,Hard,28,A,3,Lukas Lacko,26.2,Jan Lennard Struff,23.7,2014
Zagreb,Hard,28,A,3,Bjorn Phau,34.3,Ante Pavic,24.9,2014
Zagreb,Hard,28,A,3,Tommy Haas,35.8,Benjamin Becker,32.6,2014
Zagreb,Hard,28,A,3,Andrey Kuznetsov,22.9,Igor Sijsling,26.4,2014
Zagreb,Hard,28,A,3,Philipp Kohlschreiber,30.3,Andrey Golubev,26.5,2014
Zagreb,Hard,28,A,3,Daniel Evans,23.7,Michael Berrer,33.5,2014
Zagreb,Hard,28,A,3,Marin Cilic,25.3,Dusan Lajovic,23.5,2014
Zagreb,Hard,28,A,3,Ivan Dodig,29.0,Ivo Karlovic,34.9,2014
Zagreb,Hard,28,A,3,Dudi Sela,28.8,Lukas Lacko,26.2,2014
Zagreb,Hard,28,A,3,Bjorn Phau,34.3,Mikhail Youzhny,31.6,2014
Zagreb,Hard,28,A,3,Tommy Haas,35.8,Andrey Kuznetsov,22.9,2014
Zagreb,Hard,28,A,3,Daniel Evans,23.7,Philipp Kohlschreiber,30.3,2014
Zagreb,Hard,28,A,3,Marin Cilic,25.3,Ivan Dodig,29.0,2014
Zagreb,Hard,28,A,3,Bjorn Phau,34.3,Dudi Sela,28.8,2014
Zagreb,Hard,28,A,3,Tommy Haas,35.8,Daniel Evans,23.7,2014
Zagreb,Hard,28,A,3,Marin Cilic,25.3,Bjorn Phau,34.3,2014
Zagreb,Hard,28,A,3,Marin Cilic,25.3,Tommy Haas,35.8,2014
Buenos Aires,Clay,32,A,3,David Ferrer,31.8,Maximo Gonzalez,30.5,2014
Buenos Aires,Clay,32,A,3,Santiago Giraldo,26.2,Albert Montanes,33.2,2014
Buenos Aires,Clay,32,A,3,Filippo Volandri,32.4,Cristian Garin,17.7,2014
Buenos Aires,Clay,32,A,3,Albert Ramos,26.0,Juan Monaco,29.8,2014
Buenos Aires,Clay,32,A,3,Nicolas Almagro,28.4,Horacio Zeballos,28.7,2014
Buenos Aires,Clay,32,A,3,Daniel Gimeno Traver,28.5,Ruben Ramirez Hidalgo,36.0,2014
Buenos Aires,Clay,32,A,3,Alexandr Dolgopolov,25.2,Pablo Cuevas,28.1,2014
Buenos Aires,Clay,32,A,3,Jeremy Chardy,26.9,Alejandro Gonzalez,25.0,2014
Buenos Aires,Clay,32,A,3,Robin Haase,26.8,Martin Alund,28.1,2014
Buenos Aires,Clay,32,A,3,Carlos Berlocq,31.0,Joao Sousa,24.8,2014
Buenos Aires,Clay,32,A,3,Guido Pella,23.7,Guillermo Garcia Lopez,30.6,2014
Buenos Aires,Clay,32,A,3,Tommy Robredo,31.7,Pablo Carreno Busta,22.5,2014
Buenos Aires,Clay,32,A,3,Marcel Granollers,27.8,Aljaz Bedene,24.5,2014
Buenos Aires,Clay,32,A,3,Pablo Andujar,28.0,Federico Delbonis,23.3,2014
Buenos Aires,Clay,32,A,3,Leonardo Mayer,26.7,Facundo Arguello,21.5,2014
Buenos Aires,Clay,32,A,3,Fabio Fognini,26.7,Julian Reister,27.8,2014
Buenos Aires,Clay,32,A,3,David Ferrer,31.8,Santiago Giraldo,26.2,2014
Buenos Aires,Clay,32,A,3,Albert Ramos,26.0,Filippo Volandri,32.4,2014
Buenos Aires,Clay,32,A,3,Nicolas Almagro,28.4,Daniel Gimeno Traver,28.5,2014
Buenos Aires,Clay,32,A,3,Jeremy Chardy,26.9,Alexandr Dolgopolov,25.2,2014
Buenos Aires,Clay,32,A,3,Robin Haase,26.8,Carlos Berlocq,31.0,2014
Buenos Aires,Clay,32,A,3,Tommy Robredo,31.7,Guido Pella,23.7,2014
Buenos Aires,Clay,32,A,3,Pablo Andujar,28.0,Marcel Granollers,27.8,2014
Buenos Aires,Clay,32,A,3,Fabio Fognini,26.7,Leonardo Mayer,26.7,2014
Buenos Aires,Clay,32,A,3,David Ferrer,31.8,Albert Ramos,26.0,2014
Buenos Aires,Clay,32,A,3,Nicolas Almagro,28.4,Jeremy Chardy,26.9,2014
Buenos Aires,Clay,32,A,3,Tommy Robredo,31.7,Robin Haase,26.8,2014
Buenos Aires,Clay,32,A,3,Fabio Fognini,26.7,Pablo Andujar,28.0,2014
Buenos Aires,Clay,32,A,3,David Ferrer,31.8,Nicolas Almagro,28.4,2014
Buenos Aires,Clay,32,A,3,Fabio Fognini,26.7,Tommy Robredo,31.7,2014
Buenos Aires,Clay,32,A,3,David Ferrer,31.8,Fabio Fognini,26.7,2014
Memphis,Hard,28,A,3,Benjamin Becker,32.6,Lukas Lacko,26.2,2014
Memphis,Hard,28,A,3,Ryan Harrison,21.7,Bjorn Phau,34.3,2014
Memphis,Hard,28,A,3,Alex Bogomolov Jr,30.8,Sam Querrey,26.3,2014
Memphis,Hard,28,A,3,Marcos Baghdatis,28.6,Rajeev Ram,29.9,2014
Memphis,Hard,28,A,3,Tim Smyczek,26.1,Nick Kyrgios,18.7,2014
Memphis,Hard,28,A,3,Michael Russell,35.7,Michal Przysiezny,29.9,2014
Memphis,Hard,28,A,3,Mikhail Kukushkin,26.1,Teymuraz Gabashvili,28.7,2014
Memphis,Hard,28,A,3,Alex Kuznetsov,27.0,David Goffin,23.1,2014
Memphis,Hard,28,A,3,Denis Kudla,21.4,Donald Young,24.5,2014
Memphis,Hard,28,A,3,Jiri Vesely,20.5,Marinko Matosevic,28.5,2014
Memphis,Hard,28,A,3,Jack Sock,21.3,Adrian Mannarino,25.6,2014
Memphis,Hard,28,A,3,Ivo Karlovic,34.9,Matthew Ebden,26.2,2014
Memphis,Hard,28,A,3,Kei Nishikori,24.1,Benjamin Becker,32.6,2014
Memphis,Hard,28,A,3,Alex Bogomolov Jr,30.8,Ryan Harrison,21.7,2014
Memphis,Hard,28,A,3,Lleyton Hewitt,32.9,Marcos Baghdatis,28.6,2014
Memphis,Hard,28,A,3,Michael Russell,35.7,Tim Smyczek,26.1,2014
Memphis,Hard,28,A,3,Alex Kuznetsov,27.0,Mikhail Kukushkin,26.1,2014
Memphis,Hard,28,A,3,Yen Hsun Lu,30.4,Denis Kudla,21.4,2014
Memphis,Hard,28,A,3,Jack Sock,21.3,Jiri Vesely,20.5,2014
Memphis,Hard,28,A,3,Ivo Karlovic,34.9,Feliciano Lopez,32.3,2014
Memphis,Hard,28,A,3,Kei Nishikori,24.1,Alex Bogomolov Jr,30.8,2014
Memphis,Hard,28,A,3,Michael Russell,35.7,Lleyton Hewitt,32.9,2014
Memphis,Hard,28,A,3,Yen Hsun Lu,30.4,Alex Kuznetsov,27.0,2014
Memphis,Hard,28,A,3,Ivo Karlovic,34.9,Jack Sock,21.3,2014
Memphis,Hard,28,A,3,Kei Nishikori,24.1,Michael Russell,35.7,2014
Memphis,Hard,28,A,3,Ivo Karlovic,34.9,Yen Hsun Lu,30.4,2014
Memphis,Hard,28,A,3,Kei Nishikori,24.1,Ivo Karlovic,34.9,2014
Rotterdam,Hard,32,A,3,Juan Martin del Potro,25.3,Gael Monfils,27.4,2014
Rotterdam,Hard,32,A,3,Paul Henri Mathieu,32.0,Ivan Dodig,29.1,2014
Rotterdam,Hard,32,A,3,Ernests Gulbis,25.4,Denis Istomin,27.4,2014
Rotterdam,Hard,32,A,3,Grigor Dimitrov,22.7,Dmitry Tursunov,31.1,2014
Rotterdam,Hard,32,A,3,Tomas Berdych,28.3,Andreas Seppi,29.9,2014
Rotterdam,Hard,32,A,3,Nicolas Mahut,32.0,Daniel Brands,26.5,2014
Rotterdam,Hard,32,A,3,Jerzy Janowicz,23.2,Julien Benneteau,32.1,2014
Rotterdam,Hard,32,A,3,Tommy Haas,35.8,Fernando Verdasco,30.2,2014
Rotterdam,Hard,32,A,3,Igor Sijsling,26.4,Mikhail Youzhny,31.6,2014
Rotterdam,Hard,32,A,3,Michael Berrer,33.6,Jesse Huta Galung,28.3,2014
Rotterdam,Hard,32,A,3,Philipp Kohlschreiber,30.3,Sergiy Stakhovsky,28.0,2014
Rotterdam,Hard,32,A,3,Richard Gasquet,27.6,Thiemo De Bakker,25.3,2014
Rotterdam,Hard,32,A,3,Jo-Wilfried Tsonga,28.8,Florian Mayer,30.3,2014
Rotterdam,Hard,32,A,3,Marin Cilic,25.3,Lukas Rosol,28.5,2014
Rotterdam,Hard,32,A,3,Dominic Thiem,20.4,Jarkko Nieminen,32.5,2014
Rotterdam,Hard,32,A,3,Andy Murray,26.7,Edouard Roger Vasselin,30.2,2014
Rotterdam,Hard,32,A,3,Juan Martin del Potro,25.3,Paul Henri Mathieu,32.0,2014
Rotterdam,Hard,32,A,3,Ernests Gulbis,25.4,Grigor Dimitrov,22.7,2014
Rotterdam,Hard,32,A,3,Tomas Berdych,28.3,Nicolas Mahut,32.0,2014
Rotterdam,Hard,32,A,3,Jerzy Janowicz,23.2,Tommy Haas,35.8,2014
Rotterdam,Hard,32,A,3,Igor Sijsling,26.4,Michael Berrer,33.6,2014
Rotterdam,Hard,32,A,3,Philipp Kohlschreiber,30.3,Richard Gasquet,27.6,2014
Rotterdam,Hard,32,A,3,Marin Cilic,25.3,Jo-Wilfried Tsonga,28.8,2014
Rotterdam,Hard,32,A,3,Andy Murray,26.7,Dominic Thiem,20.4,2014
Rotterdam,Hard,32,A,3,Ernests Gulbis,25.4,Juan Martin del Potro,25.3,2014
Rotterdam,Hard,32,A,3,Tomas Berdych,28.3,Jerzy Janowicz,23.2,2014
Rotterdam,Hard,32,A,3,Igor Sijsling,26.4,Philipp Kohlschreiber,30.3,2014
Rotterdam,Hard,32,A,3,Marin Cilic,25.3,Andy Murray,26.7,2014
Rotterdam,Hard,32,A,3,Tomas Berdych,28.3,Ernests Gulbis,25.4,2014
Rotterdam,Hard,32,A,3,Marin Cilic,25.3,Igor Sijsling,26.4,2014
Rotterdam,Hard,32,A,3,Tomas Berdych,28.3,Marin Cilic,25.3,2014
Davis Cup G2 R1: THA vs HKG,Hard,4,D,5,Phillip King,32.1,Warit Sornbutnark,20.9,2014
Davis Cup G2 R1: THA vs HKG,Hard,4,D,5,Wishaya Trongcharoenchaikul,18.8,Ognian Kolev,34.6,2014
Davis Cup G2 R1: THA vs HKG,Hard,4,D,5,Pruchya Isarow,18.3,Phillip King,32.1,2014
Davis Cup G2 R1: THA vs HKG,Hard,4,D,3,Nutthanon Kadchapanan,20.6,Ognian Kolev,34.6,2014
Davis Cup G2 R1: VIE vs PAK,Hard,4,D,5,Aqeel Khan,34.0,Quang Huy Ngo,29.9,2014
Davis Cup G2 R1: VIE vs PAK,Hard,4,D,5,Thien Nguyen Hoang,18.9,Mahammad Abid,19.6,2014
Davis Cup G2 R1: VIE vs PAK,Hard,4,D,5,Aqeel Khan,34.0,Thien Nguyen Hoang,18.9,2014
Davis Cup G2 R1: VIE vs PAK,Hard,4,D,3,Linh Giang Trinh,16.5,Yasir Khan,24.8,2014
Delray Beach,Hard,32,A,3,Tommy Haas,35.8,Wayne Odesnik,28.2,2014
Delray Beach,Hard,32,A,3,Steve Johnson,24.1,Mikhail Kukushkin,26.1,2014
Delray Beach,Hard,32,A,3,Adrian Mannarino,25.6,Jack Sock,21.3,2014
Delray Beach,Hard,32,A,3,Feliciano Lopez,32.4,Sam Querrey,26.3,2014
Delray Beach,Hard,32,A,3,Kevin Anderson,27.7,Tim Smyczek,26.1,2014
Delray Beach,Hard,32,A,3,Ivo Karlovic,34.9,Sam Groth,26.3,2014
Delray Beach,Hard,32,A,3,Marinko Matosevic,28.5,David Goffin,23.1,2014
Delray Beach,Hard,32,A,3,Lleyton Hewitt,32.9,Bradley Klahn,23.4,2014
Delray Beach,Hard,32,A,3,Marin Cilic,25.3,Benjamin Becker,32.6,2014
Delray Beach,Hard,32,A,3,Ryan Harrison,21.7,Yen Hsun Lu,30.5,2014
Delray Beach,Hard,32,A,3,Teymuraz Gabashvili,28.7,Matthew Ebden,26.2,2014
